,scheme_code,scheme_name,amc_name,plan_type,risk_profile,created_at,inception_date,scheme_category,scheme_subcategory,benchmark_index_code
399,120348,Invesco India Contra Fund - Direct Plan - Growth,Invesco Mutual Fund,Direct,Very High,2026-02-09 09:26:59.873932+00:00,02-01-2013,Equity Scheme,Contra Fund,NIFTY_500
400,119769,Kotak Contra Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Direct,Very High,2026-02-09 09:27:00.456312+00:00,02-01-2013,Equity Scheme,Contra Fund,NIFTY_500
401,119835,SBI CONTRA FUND - DIRECT PLAN - GROWTH,SBI Mutual Fund,Direct,Very High,2026-02-09 09:27:01.058333+00:00,02-01-2013,Equity Scheme,Contra Fund,NIFTY_500
402,119507,Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Direct,Very High,2026-02-09 09:27:01.661209+00:00,02-01-2013,Equity Scheme,Dividend Yield Fund,NIFTY_IT
403,152810,Baroda BNP Paribas Dividend Yield Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Direct,Very High,2026-02-09 09:27:02.005397+00:00,16-09-2024,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
404,118527,Franklin India Dividend Yield Fund - Direct - Growth,Franklin Templeton Mutual Fund,Direct,Very High,2026-02-09 09:27:02.534311+00:00,01-01-2013,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
405,148609,HDFC Dividend Yield Fund - Growth Option Direct Plan,HDFC Mutual Fund,Direct,Very High,2026-02-09 09:27:02.921089+00:00,18-12-2020,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
406,129312,ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,ICICI Prudential Mutual Fund,Direct,Very High,2026-02-09 09:27:03.510523+00:00,12-06-2014,Equity Scheme,Dividend Yield Fund,NIFTY_IT
407,154097,Kotak Dividend Yield Fund - Direct - Growth,Kotak Mahindra Mutual Fund,Direct,Very High,2026-02-09 09:27:03.868152+00:00,03-02-2026,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
408,152022,LIC MF Dividend Yield Fund-Direct Plan-Growth,LIC Mutual Fund,Direct,Very High,2026-02-09 09:27:04.242627+00:00,31-07-2023,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
409,151478,SBI Dividend Yield Fund - Direct Plan - Growth,SBI Mutual Fund,Direct,Very High,2026-02-09 09:27:04.605484+00:00,17-03-2023,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
410,149700,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund) - Direct Plan - Growth Option,Sundaram Mutual Fund,Direct,Very High,2026-02-09 09:27:04.979052+00:00,03-01-2022,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
411,148947,Tata Dividend Yield Fund-Direct Plan-Growth,Tata Mutual Fund,Direct,Very High,2026-02-09 09:27:05.400175+00:00,27-05-2021,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
412,120749,UTI-Dividend Yield Fund.-Growth-Direct,UTI Mutual Fund,Direct,Very High,2026-02-09 09:27:05.979300+00:00,02-01-2013,Equity Scheme,Dividend Yield Fund,UNCLASSIFIED
413,151165,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - Growth,360 ONE Mutual Fund,Direct,Very High,2026-02-09 09:27:06.361836+00:00,02-01-2023,Equity Scheme,ELSS,NIFTY_50
414,119544,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Direct,Very High,2026-02-09 09:27:06.831551+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
415,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Direct,Very High,2026-02-09 09:27:07.395516+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
416,153201,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - GROWTH,Bajaj Finserv Mutual Fund,Direct,Very High,2026-02-09 09:27:07.742957+00:00,03-02-2025,Equity Scheme,ELSS,NIFTY_500
417,118473,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Very High,2026-02-09 09:27:08.253275+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
418,119351,BANK OF INDIA ELSS Tax Saver -Direct Plan- Growth,Bank of India Mutual Fund,Direct,Very High,2026-02-09 09:27:08.778941+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
419,150159,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Direct,Very High,2026-02-09 09:27:09.148478+00:00,14-03-2022,Equity Scheme,ELSS,NIFTY_500
420,118285,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,Canara Robeco Mutual Fund,Direct,Very High,2026-02-09 09:27:09.621451+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
421,119242,DSP ELSS Tax Saver Fund - Direct Plan - Growth,DSP Mutual Fund,Direct,Very High,2026-02-09 09:27:10.455651+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
422,118620,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,Edelweiss Mutual Fund,Direct,Very High,2026-02-09 09:27:11.067027+00:00,24-01-2013,Equity Scheme,ELSS,NIFTY_500
423,118540,Franklin India ELSS Tax Saver Fund - Direct - Growth,Franklin Templeton Mutual Fund,Direct,Very High,2026-02-09 09:27:11.587120+00:00,01-01-2013,Equity Scheme,ELSS,NIFTY_500
424,141808,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,Groww Mutual Fund,Direct,Very High,2026-02-09 09:27:12.080177+00:00,29-12-2017,Equity Scheme,ELSS,NIFTY_500
425,119060,HDFC ELSS Tax saver - Growth Option - Direct Plan,HDFC Mutual Fund,Direct,Very High,2026-02-09 09:27:12.618319+00:00,01-01-2013,Equity Scheme,ELSS,NIFTY_500
426,118929,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,HDFC Mutual Fund,Direct,Very High,2026-02-09 09:27:13.105304+00:00,01-01-2013,Equity Scheme,ELSS,UNCLASSIFIED
427,151078,HSBC ELSS Tax saver Fund - Direct Growth,HSBC Mutual Fund,Direct,Very High,2026-02-09 09:27:13.477379+00:00,28-11-2022,Equity Scheme,ELSS,NIFTY_500
428,120079,HSBC Tax Saver Equity Fund - Growth Direct,HSBC Mutual Fund,Direct,Very High,2026-02-09 09:27:13.983683+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_IT
429,120592,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Direct,Very High,2026-02-09 09:27:14.442112+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
430,120416,Invesco India ELSS Tax Saver Fund - Direct Plan - Growth,Invesco Mutual Fund,Direct,Very High,2026-02-09 09:27:14.923462+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
431,147541,ITI ELSS Tax Saver Fund - Direct Plan - Growth Option,ITI Mutual Fund,Direct,Very High,2026-02-09 09:27:15.367252+00:00,25-10-2019,Equity Scheme,ELSS,NIFTY_500
432,120494,JM ELSS Tax Saver Fund (Direct) - Growth Option,JM Financial Mutual Fund,Direct,Very High,2026-02-09 09:27:15.847589+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
433,119773,Kotak ELSS Tax Saver Fund-Growth - Direct,Kotak Mahindra Mutual Fund,Direct,Very High,2026-02-09 09:27:16.409175+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
434,120270,LIC MF ELSS Tax Saver-Direct Plan-Growth,LIC Mutual Fund,Direct,Very High,2026-02-09 09:27:16.893787+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
435,139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,Mahindra Manulife Mutual Fund,Direct,Very High,2026-02-09 09:27:17.337943+00:00,19-10-2016,Equity Scheme,ELSS,NIFTY_500
436,135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,Direct,Very High,2026-02-09 09:27:17.785410+00:00,29-12-2015,Equity Scheme,ELSS,NIFTY_500
437,133386,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,Motilal Oswal Mutual Fund,Direct,Very High,2026-02-09 09:27:18.233288+00:00,22-01-2015,Equity Scheme,ELSS,NIFTY_500
438,135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,Navi Mutual Fund,Direct,Very High,2026-02-09 09:27:18.671573+00:00,31-12-2015,Equity Scheme,ELSS,NIFTY_500
439,151471,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH,Navi Mutual Fund,Direct,Very High,2026-02-09 09:27:19.061695+00:00,21-03-2023,Equity Scheme,ELSS,NIFTY_50
440,118803,Nippon India ELSS Tax Saver Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Direct,Very High,2026-02-09 09:27:19.551927+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
441,151611,NJ ELSS Tax Saver Scheme Direct Growth,NJ Mutual Fund,Direct,Very High,2026-02-09 09:27:19.935517+00:00,19-06-2023,Equity Scheme,ELSS,NIFTY_500
442,135601,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,PGIM India Mutual Fund,Direct,Very High,2026-02-09 09:27:20.484615+00:00,14-12-2015,Equity Scheme,ELSS,NIFTY_500
443,147481,Parag Parikh ELSS Tax Saver Fund- Direct Growth,PPFAS Mutual Fund,Direct,Very High,2026-02-09 09:27:20.983698+00:00,26-07-2019,Equity Scheme,ELSS,NIFTY_500
444,120847,quant ELSS Tax Saver Fund - Growth Option - Direct Plan,quant Mutual Fund,Direct,Very High,2026-02-09 09:27:21.518427+00:00,07-01-2013,Equity Scheme,ELSS,NIFTY_500
445,111549,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,Quantum Mutual Fund,Direct,Very High,2026-02-09 09:27:22.137949+00:00,31-12-2008,Equity Scheme,ELSS,NIFTY_500
446,150838,Samco ELSS Tax Saver Fund - Direct Plan - Growth Option,Samco Mutual Fund,Direct,Very High,2026-02-09 09:27:22.504315+00:00,29-12-2022,Equity Scheme,ELSS,NIFTY_500
447,119723,SBI ELSS Tax Saver FUND - DIRECT PLAN -GROWTH,SBI Mutual Fund,Direct,Very High,2026-02-09 09:27:23.021780+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
448,145819,Shriram ELSS Tax Saver Fund - Direct Growth,Shriram Mutual Fund,Direct,Very High,2026-02-09 09:27:23.439268+00:00,01-02-2019,Equity Scheme,ELSS,NIFTY_500
449,149570,Sundaram ELSS Tax Saver Fund Direct Plan Growth,Sundaram Mutual Fund,Direct,Very High,2026-02-09 09:27:23.815153+00:00,03-01-2022,Equity Scheme,ELSS,NIFTY_500
450,132756,Tata ELSS Fund-Growth-Direct Plan,Tata Mutual Fund,Direct,Very High,2026-02-09 09:27:24.454467+00:00,14-10-2014,Equity Scheme,ELSS,NIFTY_500
451,118866,Taurus ELSS Tax Saver Fund - Direct Plan - Growth,Taurus Mutual Fund,Direct,Very High,2026-02-09 09:27:24.990864+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
452,119307,Union ELSS Tax Saver Fund - Direct Plan - Growth Option,Union Mutual Fund,Direct,Very High,2026-02-09 09:27:25.710946+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
453,120715,UTI ELSS Tax Saver Fund - Direct Plan - Growth Option,UTI Mutual Fund,Direct,Very High,2026-02-09 09:27:26.270310+00:00,02-01-2013,Equity Scheme,ELSS,NIFTY_500
454,150587,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,WhiteOak Capital Mutual Fund,Direct,Very High,2026-02-09 09:27:26.710644+00:00,17-10-2022,Equity Scheme,ELSS,NIFTY_500
455,151796,360 ONE FLEXICAP FUND-DIRECT PLAN- GROWTH,360 ONE Mutual Fund,Direct,Very High,2026-02-09 09:27:27.118780+00:00,06-07-2023,Equity Scheme,Flexi Cap Fund,NIFTY_500
456,154043,Abakkus Flexi Cap Fund - Direct - Growth,Abakkus Mutual Fund,Direct,Very High,2026-02-09 09:27:27.628257+00:00,30-12-2025,Equity Scheme,Flexi Cap Fund,NIFTY_500
457,120564,Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Direct,Very High,2026-02-09 09:27:28.175812+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
458,141925,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Mutual Fund,Direct,Very High,2026-02-09 09:27:28.683932+00:00,24-11-2017,Equity Scheme,Flexi Cap Fund,NIFTY_500
459,151895,Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth,Bajaj Finserv Mutual Fund,Direct,Very High,2026-02-09 09:27:29.039053+00:00,16-08-2023,Equity Scheme,Flexi Cap Fund,NIFTY_500
460,118424,BANDHAN Flexi Cap Fund-Direct Plan-Growth,Bandhan Mutual Fund,Direct,Very High,2026-02-09 09:27:29.520577+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
461,148404,BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,Bank of India Mutual Fund,Direct,Very High,2026-02-09 09:27:29.917701+00:00,01-07-2020,Equity Scheme,Flexi Cap Fund,NIFTY_500
462,150387,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Direct,Very High,2026-02-09 09:27:30.398303+00:00,22-08-2022,Equity Scheme,Flexi Cap Fund,NIFTY_500
463,118275,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,Canara Robeco Mutual Fund,Direct,Very High,2026-02-09 09:27:31.040561+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
464,153738,CAPITALMIND FLEXI CAP FUND DIRECT GROWTH,Capitalmind Mutual Fund,Direct,Very High,2026-02-09 09:27:31.379927+00:00,06-08-2025,Equity Scheme,Flexi Cap Fund,NIFTY_500
465,119076,DSP Flexi Cap Fund - Direct Plan - Growth,DSP Mutual Fund,Direct,Very High,2026-02-09 09:27:31.956314+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
466,140353,Edelweiss Flexi Cap Fund - Direct Plan - Growth Option,Edelweiss Mutual Fund,Direct,Very High,2026-02-09 09:27:32.460723+00:00,28-11-2016,Equity Scheme,Flexi Cap Fund,NIFTY_500
467,118535,Franklin India Flexi Cap Fund - Direct - Growth,Franklin Templeton Mutual Fund,Direct,Very High,2026-02-09 09:27:32.983068+00:00,01-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
468,118955,HDFC Flexi Cap Fund - Growth Option - Direct Plan,HDFC Mutual Fund,Direct,Very High,2026-02-09 09:27:33.504757+00:00,01-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
469,152135,Helios Flexi Cap Fund - Direct Plan - Growth Option,Helios Mutual Fund,Direct,Very High,2026-02-09 09:27:33.878116+00:00,15-11-2023,Equity Scheme,Flexi Cap Fund,NIFTY_500
470,120046,HSBC Flexi Cap Fund - Direct Growth,HSBC Mutual Fund,Direct,Very High,2026-02-09 09:27:34.365135+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
471,148990,ICICI Prudential Flexicap Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Direct,Very High,2026-02-09 09:27:34.742029+00:00,19-07-2021,Equity Scheme,Flexi Cap Fund,NIFTY_500
472,149763,Invesco India Flexi Cap Fund - Direct Plan - Growth,Invesco Mutual Fund,Direct,Very High,2026-02-09 09:27:35.125565+00:00,16-02-2022,Equity Scheme,Flexi Cap Fund,NIFTY_500
473,151379,ITI Flexi Cap Fund- Direct Plan- Growth,ITI Mutual Fund,Direct,Very High,2026-02-09 09:27:35.522612+00:00,22-02-2023,Equity Scheme,Flexi Cap Fund,NIFTY_500
474,153859,JioBlackRock Flexi Cap Fund - Direct Plan - Growth Option,Jio BlackRock Mutual Fund,Direct,Very High,2026-02-09 09:27:35.853288+00:00,17-10-2025,Equity Scheme,Flexi Cap Fund,NIFTY_500
475,120492,JM Flexicap Fund (Direct) - Growth Option,JM Financial Mutual Fund,Direct,Very High,2026-02-09 09:27:36.352745+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
476,120166,Kotak Flexicap Fund - Growth - Direct,Kotak Mahindra Mutual Fund,Direct,Very High,2026-02-09 09:27:36.974582+00:00,04-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
477,120264,LIC MF Flexi Cap Fund-Direct Plan-Growth,LIC Mutual Fund,Direct,Very High,2026-02-09 09:27:37.484751+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
478,149104,Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth,Mahindra Manulife Mutual Fund,Direct,Very High,2026-02-09 09:27:37.874879+00:00,25-08-2021,Equity Scheme,Flexi Cap Fund,NIFTY_500
479,151412,Mirae Asset Flexi Cap Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,Direct,Very High,2026-02-09 09:27:38.237075+00:00,27-02-2023,Equity Scheme,Flexi Cap Fund,NIFTY_500
480,129046,Motilal Oswal Flexi cap Fund Direct Plan-Growth Option,Motilal Oswal Mutual Fund,Direct,Very High,2026-02-09 09:27:38.710796+00:00,29-04-2014,Equity Scheme,Flexi Cap Fund,NIFTY_500
481,143793,Navi Flexi Cap Fund - Direct Plan - Growth,Navi Mutual Fund,Direct,Very High,2026-02-09 09:27:39.135720+00:00,10-07-2018,Equity Scheme,Flexi Cap Fund,NIFTY_500
482,149094,Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option,Nippon India Mutual Fund,Direct,Very High,2026-02-09 09:27:39.519275+00:00,18-08-2021,Equity Scheme,Flexi Cap Fund,NIFTY_500
483,151917,NJ Flexi Cap Fund - Direct Plan - Growth Option,NJ Mutual Fund,Direct,Very High,2026-02-09 09:27:39.878958+00:00,06-09-2023,Equity Scheme,Flexi Cap Fund,NIFTY_500
484,133839,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,PGIM India Mutual Fund,Direct,Very High,2026-02-09 09:27:40.348783+00:00,09-03-2015,Equity Scheme,Flexi Cap Fund,NIFTY_500
485,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Direct,Very High,2026-02-09 09:27:40.812747+00:00,28-05-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
486,120843,quant Flexi Cap Fund - Growth Option-Direct Plan,quant Mutual Fund,Direct,Very High,2026-02-09 09:27:41.657127+00:00,07-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
487,149450,Samco Flexi Cap Fund - Direct Plan - Growth Option,Samco Mutual Fund,Direct,Very High,2026-02-09 09:27:42.121368+00:00,09-02-2022,Equity Scheme,Flexi Cap Fund,NIFTY_500
488,119718,SBI Flexicap Fund - DIRECT PLAN - Growth Option,SBI Mutual Fund,Direct,Very High,2026-02-09 09:27:42.566569+00:00,07-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
489,144905,Shriram Flexi Cap Fund - Direct Growth,Shriram Mutual Fund,Direct,Very High,2026-02-09 09:27:43.031090+00:00,08-10-2018,Equity Scheme,Flexi Cap Fund,NIFTY_500
490,150571,Sundaram Flexicap Fund Direct Growth,Sundaram Mutual Fund,Direct,Very High,2026-02-09 09:27:43.401889+00:00,07-09-2022,Equity Scheme,Flexi Cap Fund,NIFTY_500
491,144546,Tata Flexi Cap Fund-Direct Plan-Growth,Tata Mutual Fund,Direct,Very High,2026-02-09 09:27:43.811918+00:00,10-09-2018,Equity Scheme,Flexi Cap Fund,NIFTY_500
492,118883,Taurus Flexi Cap Fund - Direct Plan - Growth,Taurus Mutual Fund,Direct,Very High,2026-02-09 09:27:44.343085+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
493,153872,THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH,The Wealth Company Mutual Fund,Direct,Very High,2026-02-09 09:27:44.675857+00:00,17-10-2025,Equity Scheme,Flexi Cap Fund,NIFTY_500
494,152584,TRUSTMF Flexi Cap Fund-Direct Plan- Growth,Trust Mutual Fund,Direct,Very High,2026-02-09 09:27:45.023187+00:00,29-04-2024,Equity Scheme,Flexi Cap Fund,NIFTY_500
495,153543,Unifi Flexi Cap Fund - Direct Growth,Unifi Mutual Fund,Direct,Very High,2026-02-09 09:27:45.355989+00:00,09-06-2025,Equity Scheme,Flexi Cap Fund,NIFTY_500
496,119292,Union Flexi Cap Fund - Direct Plan - Growth Option,Union Mutual Fund,Direct,Very High,2026-02-09 09:27:45.848454+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
497,120662,UTI - Flexi Cap Fund-Growth Option - Direct,UTI Mutual Fund,Direct,Very High,2026-02-09 09:27:46.394802+00:00,02-01-2013,Equity Scheme,Flexi Cap Fund,NIFTY_500
498,150346,WhiteOak Capital Flexi Cap Fund Direct Plan-Growth,WhiteOak Capital Mutual Fund,Direct,Very High,2026-02-09 09:27:46.767380+00:00,03-08-2022,Equity Scheme,Flexi Cap Fund,NIFTY_500
499,131580,360 ONE Focused Fund-Direct Plan-Growth,360 ONE Mutual Fund,Direct,Very High,2026-02-09 09:27:47.241451+00:00,31-10-2014,Equity Scheme,Focused Fund,NIFTY_500
500,119564,Aditya Birla Sun Life Focused Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Direct,Very High,2026-02-09 09:27:47.832948+00:00,02-01-2013,Equity Scheme,Focused Fund,NIFTY_500
501,120468,Axis Focused Fund - Direct Plan - Growth Option,Axis Mutual Fund,Direct,Very High,2026-02-09 09:27:48.294833+00:00,02-01-2013,Equity Scheme,Focused Fund,NIFTY_500
502,118421,Bandhan Focused Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Very High,2026-02-09 09:27:48.872416+00:00,02-01-2013,Equity Scheme,Focused Fund,NIFTY_500
503,150264,BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Direct,Very High,2026-02-09 09:27:49.250533+00:00,14-03-2022,Equity Scheme,Focused Fund,NIFTY_500
504,148883,Canara Robeco Focused Fund - Direct Plan - Growth Option,Canara Robeco Mutual Fund,Direct,Very High,2026-02-09 09:27:49.681109+00:00,18-05-2021,Equity Scheme,Focused Fund,NIFTY_500
505,119096,DSP Focused Fund - Direct Plan - Growth,DSP Mutual Fund,Direct,Very High,2026-02-09 09:27:50.219176+00:00,02-01-2013,Equity Scheme,Focused Fund,NIFTY_500
506,150376,Edelweiss Focused Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Direct,Very High,2026-02-09 09:27:50.594873+00:00,03-08-2022,Equity Scheme,Focused Fund,NIFTY_500
507,118564,Franklin India Focused Equity Fund - Direct - Growth,Franklin Templeton Mutual Fund,Direct,Very High,2026-02-09 09:27:51.100146+00:00,01-01-2013,Equity Scheme,Focused Fund,NIFTY_500
508,118950,HDFC Focused Fund - Growth Option - Direct Plan,HDFC Mutual Fund,Direct,Very High,2026-02-09 09:27:51.661161+00:00,01-01-2013,Equity Scheme,Focused Fund,NIFTY_500
509,148411,HSBC Focused Fund - Direct Growth,HSBC Mutual Fund,Direct,Very High,2026-02-09 09:27:52.085520+00:00,29-07-2020,Equity Scheme,Focused Fund,NIFTY_500
510,120722,ICICI Prudential Focused Equity Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Direct,Very High,2026-02-09 09:27:52.578881+00:00,10-01-2013,Equity Scheme,Focused Fund,NIFTY_500
511,148481,Invesco India Focused Fund - Direct Plan - Growth,Invesco Mutual Fund,Direct,Very High,2026-02-09 09:27:52.985636+00:00,01-10-2020,Equity Scheme,Focused Fund,NIFTY_500
